species,bud,flower,fruit,longitude,latitude,year,month,day,state_county,julian,pfl,pfr,pbd,bio1,bio12,bio4,bio15,Growth_form
Calopogon_pallidus,2,1,0,-79.95769,34.33236,1910,5,31,South Carolina-Darlington,151,0.333,0,0.667,16.836 ,92.707 ,799.396,61.914,Herbaceous perennial
Calopogon_pallidus,2,1,0,-79.95769,34.33236,1910,5,31,South Carolina-Darlington,151,0.333,0,0.667,16.836 ,92.707 ,799.396,61.914,Herbaceous perennial
Calopogon_pallidus,2,1,0,-79.95769,34.33236,1910,5,31,South Carolina-Darlington,151,0.333,0,0.667,16.836 ,92.707 ,799.396,61.914,Herbaceous perennial
Calopogon_tuberosus,8,3,0,-79.95769,34.33236,1909,6,7,South Carolina-Darlington,158,0.273,0,0.727,17.176 ,87.862 ,706.146,51.251,Herbaceous perennial
Calopogon_tuberosus,8,3,0,-79.95769,34.33236,1909,6,7,South Carolina-Darlington,158,0.273,0,0.727,17.176 ,87.862 ,706.146,51.251,Herbaceous perennial
Calopogon_tuberosus,6,3,0,-79.95769,34.33236,1909,6,7,South Carolina-Darlington,158,0.333,0,0.667,17.176 ,87.862 ,706.146,51.251,Herbaceous perennial
Calopogon_tuberosus,3,1,1,-79.95769,34.33236,1909,5,23,South Carolina-Darlington,143,0.2,0.2,0.6,17.176 ,87.862 ,706.146,51.251,Herbaceous perennial
Calopogon_tuberosus,3,2,0,-79.95769,34.33236,1909,5,23,South Carolina-Darlington,143,0.4,0,0.6,17.176 ,87.862 ,706.146,51.251,Herbaceous perennial
Calopogon_pallidus,6,1,2,-81.63475,33.54432,1952,7,2,South Carolina-Aiken,184,0.111,0.222,0.667,18.272 ,88.580 ,726.69,56.259,Herbaceous perennial
Calopogon_pallidus,4,2,2,-81.63475,33.54432,1952,7,2,South Carolina-Aiken,184,0.25,0.25,0.5,18.272 ,88.580 ,726.69,56.259,Herbaceous perennial
Calopogon_pallidus,10,5,3,-81.74318,32.39681,1959,5,22,Georgia-Bulloch,142,0.278,0.167,0.556,19.235 ,118.918 ,661.707,44.636,Herbaceous perennial
Calopogon_pallidus,12,4,2,-81.74318,32.39681,1959,5,22,Georgia-Bulloch,142,0.222,0.111,0.667,19.235 ,118.918 ,661.707,44.636,Herbaceous perennial
Calopogon_pallidus,10,5,3,-81.74318,32.39681,1959,5,22,Georgia-Bulloch,142,0.278,0.167,0.556,19.235 ,118.918 ,661.707,44.636,Herbaceous perennial
Calopogon_tuberosus,6,2,0,-82.80039,29.72583,1961,5,31,Florida-Gilchrist,151,0.25,0,0.75,20.435 ,102.913 ,542.535,71.133,Herbaceous perennial
Calopogon_tuberosus,7,2,0,-82.80039,29.72583,1961,5,31,Florida-Gilchrist,151,0.222,0,0.778,20.435 ,102.913 ,542.535,71.133,Herbaceous perennial
Calopogon_tuberosus,7,3,0,-82.80039,29.72583,1961,5,31,Florida-Gilchrist,151,0.3,0,0.7,20.435 ,102.913 ,542.535,71.133,Herbaceous perennial
Calopogon_pallidus,14,8,0,-81.1407,32.77629,1957,6,13,South Carolina-Hampton,164,0.364,0,0.636,18.949 ,103.386 ,614.154,55.805,Herbaceous perennial
Calopogon_pallidus,14,8,0,-81.1407,32.77629,1957,6,13,South Carolina-Hampton,164,0.364,0,0.636,18.949 ,103.386 ,614.154,55.805,Herbaceous perennial
Calopogon_pallidus,10,6,0,-81.1407,32.77629,1957,6,13,South Carolina-Hampton,164,0.375,0,0.625,18.949 ,103.386 ,614.154,55.805,Herbaceous perennial
Calopogon_pallidus,11,2,2,-80.66689,32.86362,1956,5,9,South Carolina-Colleton,130,0.133,0.133,0.733,18.900 ,80.869 ,645.174,55.96,Herbaceous perennial
Calopogon_pallidus,7,5,0,-80.66689,32.86362,1956,5,9,South Carolina-Colleton,130,0.417,0,0.583,18.900 ,80.869 ,645.174,55.96,Herbaceous perennial
Calopogon_pallidus,14,5,0,-80.66689,32.86362,1956,5,9,South Carolina-Colleton,130,0.263,0,0.737,18.900 ,80.869 ,645.174,55.96,Herbaceous perennial
Calopogon_tuberosus,16,4,0,-82.7252,34.88771,1957,6,20,South Carolina-Pickens,171,0.2,0,0.8,16.460 ,127.461 ,713.627,35.842,Herbaceous perennial
Calopogon_tuberosus,15,3,0,-82.7252,34.88771,1957,6,20,South Carolina-Pickens,171,0.167,0,0.833,16.460 ,127.461 ,713.627,35.842,Herbaceous perennial
Calopogon_tuberosus,11,3,0,-82.7252,34.88771,1957,6,20,South Carolina-Pickens,171,0.214,0,0.786,16.460 ,127.461 ,713.627,35.842,Herbaceous perennial
Calopogon_tuberosus,4,3,0,-81.1407,32.77629,1956,5,11,South Carolina-Hampton,132,0.429,0,0.571,19.030 ,81.278 ,640.949,45.594,Herbaceous perennial
Calopogon_tuberosus,5,3,0,-81.1407,32.77629,1956,5,11,South Carolina-Hampton,132,0.375,0,0.625,19.030 ,81.278 ,640.949,45.594,Herbaceous perennial
Calopogon_tuberosus,3,3,0,-81.1407,32.77629,1956,5,11,South Carolina-Hampton,132,0.5,0,0.5,19.030 ,81.278 ,640.949,45.594,Herbaceous perennial
Calopogon_tuberosus,5,2,0,-80.15874,34.63979,1956,6,5,South Carolina-Chesterfield,157,0.286,0,0.714,17.214 ,86.135 ,725.641,40.753,Herbaceous perennial
Calopogon_tuberosus,5,2,0,-80.15874,34.63979,1956,6,5,South Carolina-Chesterfield,157,0.286,0,0.714,17.214 ,86.135 ,725.641,40.753,Herbaceous perennial
Calopogon_tuberosus,5,2,0,-80.15874,34.63979,1956,6,5,South Carolina-Chesterfield,157,0.286,0,0.714,17.214 ,86.135 ,725.641,40.753,Herbaceous perennial
Calopogon_tuberosus,8,3,0,-80.66689,32.86362,1956,5,7,South Carolina-Colleton,128,0.273,0,0.727,18.900 ,80.869 ,645.174,55.96,Herbaceous perennial
Calopogon_tuberosus,10,3,0,-80.66689,32.86362,1956,5,7,South Carolina-Colleton,128,0.231,0,0.769,18.900 ,80.869 ,645.174,55.96,Herbaceous perennial
Calopogon_tuberosus,10,3,0,-80.66689,32.86362,1956,5,7,South Carolina-Colleton,128,0.231,0,0.769,18.900 ,80.869 ,645.174,55.96,Herbaceous perennial
Calopogon_tuberosus,5,3,0,-81.03151,32.4367,1956,5,12,South Carolina-Jasper,133,0.375,0,0.625,19.050 ,81.168 ,626.838,49.236,Herbaceous perennial
Calopogon_tuberosus,5,3,0,-81.03151,32.4367,1956,5,12,South Carolina-Jasper,133,0.375,0,0.625,19.050 ,81.168 ,626.838,49.236,Herbaceous perennial
Calopogon_tuberosus,1,1,0,-81.03151,32.4367,1956,5,12,South Carolina-Jasper,133,0.5,0,0.5,19.050 ,81.168 ,626.838,49.236,Herbaceous perennial
Calopogon_tuberosus,3,3,0,-79.3324,33.43425,1957,6,13,South Carolina-Georgetown,164,0.5,0,0.5,18.088 ,104.149 ,673.986,46.786,Herbaceous perennial
Calopogon_tuberosus,3,3,0,-79.3324,33.43425,1957,6,13,South Carolina-Georgetown,164,0.5,0,0.5,18.088 ,104.149 ,673.986,46.786,Herbaceous perennial
Calopogon_tuberosus,3,3,0,-79.3324,33.43425,1957,6,13,South Carolina-Georgetown,164,0.5,0,0.5,18.088 ,104.149 ,673.986,46.786,Herbaceous perennial
Calopogon_tuberosus,7,0,0,-80.59023,34.33877,1957,6,4,South Carolina-Kershaw,155,0,0,1,17.122 ,88.285 ,701.217,56.773,Herbaceous perennial
Calopogon_tuberosus,6,0,0,-80.59023,34.33877,1957,6,4,South Carolina-Kershaw,155,0,0,1,17.122 ,88.285 ,701.217,56.773,Herbaceous perennial
Calopogon_tuberosus,6,0,0,-80.59023,34.33877,1957,6,4,South Carolina-Kershaw,155,0,0,1,17.122 ,88.285 ,701.217,56.773,Herbaceous perennial
Calopogon_tuberosus,6,2,0,-80.40555,33.07949,1957,5,27,South Carolina-Dorchester,147,0.25,0,0.75,18.321 ,99.145 ,631.8,54.445,Herbaceous perennial
Calopogon_tuberosus,7,3,0,-80.40555,33.07949,1957,5,27,South Carolina-Dorchester,147,0.3,0,0.7,18.321 ,99.145 ,631.8,54.445,Herbaceous perennial
Calopogon_tuberosus,4,2,1,-80.40555,33.07949,1957,5,27,South Carolina-Dorchester,147,0.286,0.143,0.571,18.321 ,99.145 ,631.8,54.445,Herbaceous perennial
Calopogon_tuberosus,2,1,0,-80.38226,33.9162,1957,6,5,South Carolina-Sumter,156,0.333,0,0.667,18.186 ,95.475 ,663.085,48.887,Herbaceous perennial
Calopogon_tuberosus,2,2,0,-80.38226,33.9162,1957,6,5,South Carolina-Sumter,156,0.5,0,0.5,18.186 ,95.475 ,663.085,48.887,Herbaceous perennial
Calopogon_tuberosus,2,2,0,-80.38226,33.9162,1957,6,5,South Carolina-Sumter,156,0.5,0,0.5,18.186 ,95.475 ,663.085,48.887,Herbaceous perennial
Calopogon_pallidus,3,2,0,-82.30878,27.92935,1962,5,19,Florida-Hillsborough,139,0.4,0,0.6,21.942 ,110.534 ,502.707,87.121,Herbaceous perennial
Calopogon_pallidus,3,2,0,-82.30878,27.92935,1962,5,19,Florida-Hillsborough,139,0.4,0,0.6,21.942 ,110.534 ,502.707,87.121,Herbaceous perennial
Calopogon_pallidus,3,2,0,-82.30878,27.92935,1962,5,19,Florida-Hillsborough,139,0.4,0,0.6,21.942 ,110.534 ,502.707,87.121,Herbaceous perennial
Calopogon_tuberosus,3,2,1,-82.30878,27.92935,1962,6,10,Florida-Hillsborough,161,0.333,0.167,0.5,21.942 ,110.534 ,502.707,87.121,Herbaceous perennial
Calopogon_tuberosus,3,2,0,-82.30878,27.92935,1962,6,10,Florida-Hillsborough,161,0.4,0,0.6,21.942 ,110.534 ,502.707,87.121,Herbaceous perennial
Calopogon_tuberosus,3,2,1,-82.30878,27.92935,1962,6,10,Florida-Hillsborough,161,0.333,0.167,0.5,21.942 ,110.534 ,502.707,87.121,Herbaceous perennial
Calopogon_pallidus,9,2,0,-76.63984,36.69531,1963,6,22,Virginia-Suffolk,173,0.182,0,0.818,13.934 ,90.544 ,863.806,57.843,Herbaceous perennial
Calopogon_pallidus,7,2,4,-76.63984,36.69531,1963,6,22,Virginia-Suffolk,173,0.154,0.308,0.538,13.934 ,90.544 ,863.806,57.843,Herbaceous perennial
Calopogon_pallidus,6,2,3,-76.63984,36.69531,1963,6,22,Virginia-Suffolk,173,0.182,0.273,0.545,13.934 ,90.544 ,863.806,57.843,Herbaceous perennial
Calopogon_tuberosus,4,2,0,-76.63984,36.69531,1963,6,23,Virginia-Suffolk,174,0.333,0,0.667,13.934 ,90.544 ,863.806,57.843,Herbaceous perennial
Calopogon_tuberosus,4,2,0,-76.63984,36.69531,1963,6,23,Virginia-Suffolk,174,0.333,0,0.667,13.934 ,90.544 ,863.806,57.843,Herbaceous perennial
Calopogon_tuberosus,4,2,0,-76.63984,36.69531,1963,6,23,Virginia-Suffolk,174,0.333,0,0.667,13.934 ,90.544 ,863.806,57.843,Herbaceous perennial
Calopogon_tuberosus,4,3,1,-81.13284,32.00422,1958,6,13,Georgia-Chatham,164,0.375,0.125,0.5,18.131 ,97.324 ,788.34,52.472,Herbaceous perennial
Calopogon_tuberosus,4,3,1,-81.13284,32.00422,1958,6,13,Georgia-Chatham,164,0.375,0.125,0.5,18.131 ,97.324 ,788.34,52.472,Herbaceous perennial
Calopogon_tuberosus,4,3,0,-81.13284,32.00422,1958,6,13,Georgia-Chatham,164,0.429,0,0.571,18.131 ,97.324 ,788.34,52.472,Herbaceous perennial
Calopogon_tuberosus,3,0,1,-83.91932,30.86376,1903,6,5,Georgia-Thomas,156,0,0.25,0.75,19.213 ,128.536 ,656.84,44.094,Herbaceous perennial
Calopogon_tuberosus,3,3,0,-82.47865,28.84908,1965,5,7,Florida-Citrus,127,0.5,0,0.5,21.955 ,120.355 ,453.876,84.485,Herbaceous perennial
Calopogon_tuberosus,5,2,3,-80.56371,25.61588,1904,5,15,Florida-Miami-Dade,136,0.2,0.3,0.5,23.593 ,110.921 ,328.011,72.326,Herbaceous perennial
Calopogon_pallidus,11,8,0,-82.42371,31.05377,1966,6,8,Georgia-Ware,159,0.421,0,0.579,18.504 ,116.681 ,663.511,46.378,Herbaceous perennial
Calopogon_pallidus,9,8,0,-82.42371,31.05377,1966,6,8,Georgia-Ware,159,0.471,0,0.529,18.504 ,116.681 ,663.511,46.378,Herbaceous perennial
Calopogon_pallidus,12,8,0,-82.42371,31.05377,1966,6,8,Georgia-Ware,159,0.4,0,0.6,18.504 ,116.681 ,663.511,46.378,Herbaceous perennial
Calopogon_tuberosus,2,2,0,-81.05411,25.50996,1966,5,28,Florida-Monroe,148,0.5,0,0.5,23.518 ,138.156 ,397.504,100.017,Herbaceous perennial
Calopogon_tuberosus,2,2,0,-81.05411,25.50996,1966,5,28,Florida-Monroe,148,0.5,0,0.5,23.518 ,138.156 ,397.504,100.017,Herbaceous perennial
Calopogon_tuberosus,7,3,0,-79.95099,33.19768,1972,5,30,South Carolina-Berkeley,151,0.3,0,0.7,17.783 ,98.848 ,622.069,46.381,Herbaceous perennial
Calopogon_tuberosus,3,3,0,-79.95099,33.19768,1972,5,30,South Carolina-Berkeley,151,0.5,0,0.5,17.783 ,98.848 ,622.069,46.381,Herbaceous perennial
Calopogon_tuberosus,4,3,0,-79.95099,33.19768,1972,5,30,South Carolina-Berkeley,151,0.429,0,0.571,17.783 ,98.848 ,622.069,46.381,Herbaceous perennial
Calopogon_tuberosus,4,3,0,-79.95099,33.19768,1972,5,30,South Carolina-Berkeley,151,0.429,0,0.571,17.783 ,98.848 ,622.069,46.381,Herbaceous perennial
Calopogon_tuberosus,6,2,0,-80.21642,33.66579,1968,6,2,South Carolina-Clarendon,154,0.25,0,0.75,16.750 ,92.001 ,848.926,58.756,Herbaceous perennial
Calopogon_tuberosus,5,2,0,-80.21642,33.66579,1968,6,2,South Carolina-Clarendon,154,0.286,0,0.714,16.750 ,92.001 ,848.926,58.756,Herbaceous perennial
Calopogon_tuberosus,5,2,0,-80.21642,33.66579,1968,6,2,South Carolina-Clarendon,154,0.286,0,0.714,16.750 ,92.001 ,848.926,58.756,Herbaceous perennial
Calopogon_tuberosus,5,2,0,-77.63234,37.0759,1968,5,28,Virginia-Dinwiddie,149,0.286,0,0.714,14.119 ,74.193 ,886.312,38.463,Herbaceous perennial
Calopogon_tuberosus,5,2,0,-77.63234,37.0759,1968,5,28,Virginia-Dinwiddie,149,0.286,0,0.714,14.119 ,74.193 ,886.312,38.463,Herbaceous perennial
Calopogon_tuberosus,5,2,0,-77.63234,37.0759,1968,5,28,Virginia-Dinwiddie,149,0.286,0,0.714,14.119 ,74.193 ,886.312,38.463,Herbaceous perennial
Calopogon_pallidus,2,1,0,-79.3324,33.43425,1968,6,2,South Carolina-Georgetown,154,0.333,0,0.667,16.854 ,91.581 ,827.285,71.814,Herbaceous perennial
Calopogon_pallidus,2,1,0,-79.3324,33.43425,1968,6,2,South Carolina-Georgetown,154,0.333,0,0.667,16.854 ,91.581 ,827.285,71.814,Herbaceous perennial
Calopogon_pallidus,2,1,0,-79.3324,33.43425,1968,6,2,South Carolina-Georgetown,154,0.333,0,0.667,16.854 ,91.581 ,827.285,71.814,Herbaceous perennial
Calopogon_pallidus,13,1,4,-83.62409,31.71638,1967,5,6,Georgia-Turner,126,0.056,0.222,0.722,18.160 ,95.375 ,620.876,62.725,Herbaceous perennial
Calopogon_pallidus,14,5,2,-83.62409,31.71638,1967,5,6,Georgia-Turner,126,0.238,0.095,0.667,18.160 ,95.375 ,620.876,62.725,Herbaceous perennial
Calopogon_pallidus,13,5,2,-83.62409,31.71638,1967,5,6,Georgia-Turner,126,0.25,0.1,0.65,18.160 ,95.375 ,620.876,62.725,Herbaceous perennial
Calopogon_pallidus,4,1,0,-81.74318,32.39681,1975,4,29,Georgia-Bulloch,119,0.2,0,0.8,19.155 ,117.300 ,601.317,44.034,Herbaceous perennial
Calopogon_pallidus,5,1,0,-81.74318,32.39681,1975,4,29,Georgia-Bulloch,119,0.167,0,0.833,19.155 ,117.300 ,601.317,44.034,Herbaceous perennial
Calopogon_pallidus,6,1,0,-81.74318,32.39681,1975,4,29,Georgia-Bulloch,119,0.143,0,0.857,19.155 ,117.300 ,601.317,44.034,Herbaceous perennial
Calopogon_pallidus,5,1,0,-81.74318,32.39681,1975,4,29,Georgia-Bulloch,119,0.167,0,0.833,19.155 ,117.300 ,601.317,44.034,Herbaceous perennial
Calopogon_pallidus,2,2,0,-80.43148,27.07753,1978,4,22,Florida-Martin,112,0.5,0,0.5,22.687 ,130.740 ,466.876,47.403,Herbaceous perennial
Calopogon_pallidus,5,2,0,-80.43148,27.07753,1978,4,22,Florida-Martin,112,0.286,0,0.714,22.687 ,130.740 ,466.876,47.403,Herbaceous perennial
Calopogon_pallidus,4,2,0,-80.43148,27.07753,1978,4,22,Florida-Martin,112,0.333,0,0.667,22.687 ,130.740 ,466.876,47.403,Herbaceous perennial
Calopogon_tuberosus,11,6,1,-81.14948,28.06268,1977,5,2,Florida-Osceola,122,0.333,0.056,0.611,21.536 ,91.389 ,534.298,73.891,Herbaceous perennial
Calopogon_tuberosus,9,7,0,-81.14948,28.06268,1977,5,2,Florida-Osceola,122,0.438,0,0.563,21.536 ,91.389 ,534.298,73.891,Herbaceous perennial
Calopogon_tuberosus,11,7,0,-81.14948,28.06268,1977,5,2,Florida-Osceola,122,0.389,0,0.611,21.536 ,91.389 ,534.298,73.891,Herbaceous perennial
Calopogon_tuberosus,6,6,0,-81.80162,30.6106,1977,4,30,Florida-Nassau,120,0.5,0,0.5,19.493 ,93.793 ,725.125,58.346,Herbaceous perennial
Calopogon_tuberosus,9,7,0,-85.07977,33.58279,1948,5,25,Georgia-Carroll,146,0.438,0,0.563,16.167 ,149.679 ,745.979,72.195,Herbaceous perennial
Calopogon_tuberosus,7,7,0,-85.07977,33.58279,1948,5,25,Georgia-Carroll,146,0.5,0,0.5,16.167 ,149.679 ,745.979,72.195,Herbaceous perennial
Calopogon_tuberosus,9,7,0,-85.07977,33.58279,1948,5,25,Georgia-Carroll,146,0.438,0,0.563,16.167 ,149.679 ,745.979,72.195,Herbaceous perennial
Calopogon_tuberosus,8,7,0,-85.07977,33.58279,1948,5,25,Georgia-Carroll,146,0.467,0,0.533,16.167 ,149.679 ,745.979,72.195,Herbaceous perennial
Calopogon_pallidus,1,1,0,-79.72772,33.61991,1973,7,15,South Carolina-Williamsburg,196,0.5,0,0.5,17.636 ,113.333 ,739.003,57.24,Herbaceous perennial
Calopogon_pallidus,1,1,0,-79.72772,33.61991,1973,7,15,South Carolina-Williamsburg,196,0.5,0,0.5,17.636 ,113.333 ,739.003,57.24,Herbaceous perennial
Calopogon_pallidus,1,1,0,-79.72772,33.61991,1973,7,15,South Carolina-Williamsburg,196,0.5,0,0.5,17.636 ,113.333 ,739.003,57.24,Herbaceous perennial
Calopogon_pallidus,4,4,0,-81.13284,32.00422,1958,6,13,Georgia-Chatham,164,0.5,0,0.5,18.131 ,97.324 ,788.34,52.472,Herbaceous perennial
Calopogon_pallidus,4,3,1,-81.13284,32.00422,1958,6,13,Georgia-Chatham,164,0.375,0.125,0.5,18.131 ,97.324 ,788.34,52.472,Herbaceous perennial
Calopogon_pallidus,4,4,0,-81.13284,32.00422,1958,6,13,Georgia-Chatham,164,0.5,0,0.5,18.131 ,97.324 ,788.34,52.472,Herbaceous perennial
Hexastylis_arifolia,1,1,0,-87.02198,30.70044,1993,4,9,Florida-Santa Rosa,99,0.5,0,0.5,19.150 ,121.418 ,686.421,43.159,Herbaceous perennial
Rudbeckia_triloba,4,1,0,-82.30762,35.89894,1958,7,16,North Carolina-Yancey,197,0.2,0,0.8,9.977 ,92.734 ,862.732,29.831,Herbaceous perennial
Rudbeckia_triloba,4,1,0,-82.30762,35.89894,1958,7,16,North Carolina-Yancey,197,0.2,0,0.8,9.977 ,92.734 ,862.732,29.831,Herbaceous perennial
Rudbeckia_triloba,4,1,0,-82.30762,35.89894,1958,7,16,North Carolina-Yancey,197,0.2,0,0.8,9.977 ,92.734 ,862.732,29.831,Herbaceous perennial
Hibiscus_moscheutos,1,0,1,-80.40555,33.07949,2015,8,22,South Carolina-Dorchester,234,0,0.5,0.5,19.190 ,138.639 ,707.049,61.094,Woody
Iris_cristata,3,1,0,-82.53011,35.61121,1897,5,4,North Carolina-Buncombe,124,0.25,0,0.75,12.967 ,97.009 ,727.439,57.73,Herbaceous perennial
Iris_cristata,1,1,0,-82.53011,35.61121,1897,5,4,North Carolina-Buncombe,124,0.5,0,0.5,12.967 ,97.009 ,727.439,57.73,Herbaceous perennial
Iris_cristata,1,1,0,-79.39945,36.04373,1956,4,17,North Carolina-Alamance,108,0.5,0,0.5,15.947 ,95.563 ,758.067,41.357,Herbaceous perennial
Iris_cristata,3,0,0,-81.50051,36.43447,1970,6,7,North Carolina-Ashe,158,0,0,1,10.918 ,94.405 ,820.957,64.91,Herbaceous perennial
Iris_cristata,2,1,0,-81.92258,36.07654,1966,5,15,North Carolina-Avery,135,0.333,0,0.667,8.649 ,123.105 ,749.897,35.696,Herbaceous perennial
Iris_cristata,3,0,0,-81.92258,36.07654,1958,6,17,North Carolina-Avery,168,0,0,1,8.719 ,103.584 ,850.317,37.395,Herbaceous perennial
Hepatica_nobilis,3,2,0,-79.12067,36.06111,1956,2,27,North Carolina-Orange,58,0.4,0,0.6,15.419 ,97.201 ,745.067,39.035,Herbaceous perennial
Hepatica_nobilis,13,11,0,-72.73287,41.8064,1903,4,20,Connecticut-Hartford,110,0.458,0,0.542,9.160 ,110.960 ,900.365,58.44,Herbaceous perennial
Passiflora_incarnata,8,0,0,-82.37071,34.89438,1969,9,12,South Carolina-Greenville,255,0,0,1,15.250 ,117.451 ,841.465,30.591,Herbaceous perennial
Passiflora_incarnata,6,0,0,-82.37071,34.89438,1969,9,12,South Carolina-Greenville,255,0,0,1,15.250 ,117.451 ,841.465,30.591,Herbaceous perennial
Anemone_virginiana,4,2,0,-72.73287,41.8064,1902,7,5,Connecticut-Hartford,186,0.333,0,0.667,9.324 ,117.840 ,917.137,42.443,Herbaceous perennial
Anemone_virginiana,4,2,0,-72.73287,41.8064,1902,7,5,Connecticut-Hartford,186,0.333,0,0.667,9.324 ,117.840 ,917.137,42.443,Herbaceous perennial
Anemone_virginiana,1,1,0,-72.73287,41.8064,1902,7,5,Connecticut-Hartford,186,0.5,0,0.5,9.324 ,117.840 ,917.137,42.443,Herbaceous perennial
Anemone_virginiana,5,2,0,-72.73287,41.8064,1902,7,5,Connecticut-Hartford,186,0.286,0,0.714,9.324 ,117.840 ,917.137,42.443,Herbaceous perennial
Anemone_virginiana,4,2,2,-72.73287,41.8064,1902,7,5,Connecticut-Hartford,186,0.25,0.25,0.5,9.324 ,117.840 ,917.137,42.443,Herbaceous perennial
Anemone_virginiana,4,2,0,-72.73287,41.8064,1902,7,5,Connecticut-Hartford,186,0.333,0,0.667,9.324 ,117.840 ,917.137,42.443,Herbaceous perennial
Anemone_virginiana,2,2,0,-72.73287,41.8064,1902,7,5,Connecticut-Hartford,186,0.5,0,0.5,9.324 ,117.840 ,917.137,42.443,Herbaceous perennial
Anemone_virginiana,4,3,0,-77.81996,40.91931,1974,6,5,Pennsylvania-Centre,156,0.429,0,0.571,9.078 ,82.469 ,862.654,42.858,Herbaceous perennial
Anemone_virginiana,4,3,0,-77.81996,40.91931,1974,6,5,Pennsylvania-Centre,156,0.429,0,0.571,9.078 ,82.469 ,862.654,42.858,Herbaceous perennial
Anemone_virginiana,4,3,0,-77.81996,40.91931,1974,6,5,Pennsylvania-Centre,156,0.429,0,0.571,9.078 ,82.469 ,862.654,42.858,Herbaceous perennial
Clematis_crispa,2,1,1,-82.48137,33.48286,1907,8,16,Georgia-McDuffie,228,0.25,0.25,0.5,17.427 ,97.809 ,700.108,49.814,Herbaceous perennial
Clematis_occidentalis,5,0,0,-68.64946,45.40063,1904,5,30,Maine-Penobscot,151,0,0,1,3.932 ,83.532 ,1220.698,44.127,Woody
Clematis_reticulata,4,0,0,-81.80941,27.18636,1930,5,30,Florida-DeSoto,150,0,0,1,22.106 ,134.521 ,430.721,66.712,Herbaceous perennial
Clematis_reticulata,2,2,0,-81.80941,27.18636,1930,5,30,Florida-DeSoto,150,0.5,0,0.5,22.106 ,134.521 ,430.721,66.712,Herbaceous perennial
Clematis_reticulata,2,2,0,-81.80941,27.18636,1930,5,30,Florida-DeSoto,150,0.5,0,0.5,22.106 ,134.521 ,430.721,66.712,Herbaceous perennial
Clematis_virginiana,36,33,0,-82.63789,34.5191,1912,8,27,South Carolina-Anderson,240,0.478,0,0.522,16.414 ,121.250 ,835.876,42.09,Woody
Clematis_virginiana,35,30,1,-82.63789,34.5191,1912,8,27,South Carolina-Anderson,240,0.455,0.015,0.53,16.414 ,121.250 ,835.876,42.09,Woody
Clematis_virginiana,31,29,1,-82.63789,34.5191,1912,8,27,South Carolina-Anderson,240,0.475,0.016,0.508,16.414 ,121.250 ,835.876,42.09,Woody
Clematis_virginiana,80,2,0,-83.42216,35.1505,1933,7,19,North Carolina-Macon,200,0.024,0,0.976,14.047 ,96.900 ,702.334,45.704,Woody
Clematis_virginiana,72,2,0,-83.42216,35.1505,1933,7,19,North Carolina-Macon,200,0.027,0,0.973,14.047 ,96.900 ,702.334,45.704,Woody
Clematis_virginiana,75,2,0,-83.42216,35.1505,1933,7,19,North Carolina-Macon,200,0.026,0,0.974,14.047 ,96.900 ,702.334,45.704,Woody
Clematis_virginiana,91,11,0,-76.47364,42.45203,1915,8,4,New York-Tompkins,216,0.108,0,0.892,8.635 ,78.559 ,906.272,58.558,Woody
Clematis_virginiana,173,12,0,-76.47364,42.45203,1915,8,4,New York-Tompkins,216,0.065,0,0.935,8.635 ,78.559 ,906.272,58.558,Woody
Clematis_virginiana,100,9,0,-76.47364,42.45203,1915,8,4,New York-Tompkins,216,0.083,0,0.917,8.635 ,78.559 ,906.272,58.558,Woody
Iris_cristata,1,0,0,-81.69644,36.2311,1958,6,18,North Carolina-Watauga,169,0,0,1,8.576 ,110.578 ,871.36,38.296,Herbaceous perennial
Iris_cristata,1,0,0,-81.69644,36.2311,1958,5,4,North Carolina-Watauga,124,0,0,1,8.576 ,110.578 ,871.36,38.296,Herbaceous perennial
Iris_cristata,2,0,0,-81.69644,36.2311,1958,5,4,North Carolina-Watauga,124,0,0,1,8.576 ,110.578 ,871.36,38.296,Herbaceous perennial
Iris_cristata,3,1,0,-81.1634,36.20628,1956,5,12,North Carolina-Wilkes,133,0.25,0,0.75,14.248 ,98.628 ,736.348,48.406,Herbaceous perennial
Iris_cristata,3,1,2,-81.1634,36.20628,1956,5,12,North Carolina-Wilkes,133,0.167,0.333,0.5,14.248 ,98.628 ,736.348,48.406,Herbaceous perennial
Iris_pseudacorus,1,1,0,-81.92258,36.07654,1969,5,24,North Carolina-Avery,144,0.5,0,0.5,8.541 ,124.325 ,824.336,24.494,Herbaceous perennial
Iris_pseudacorus,2,1,0,-81.92258,36.07654,1969,5,24,North Carolina-Avery,144,0.333,0,0.667,8.541 ,124.325 ,824.336,24.494,Herbaceous perennial
